Date,Primary Type,Location Description,Arrest,District,Ward,Updated On
4/8/19 14:56,BATTERY,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,FALSE,11,28,4/15/19 16:11
4/8/19 14:59,WEAPONS VIOLATION,RESIDENTIAL YARD (FRONT/BACK),TRUE,11,37,4/15/19 16:11
4/8/19 15:00,NARCOTICS,STREET,TRUE,9,15,4/15/19 16:11
4/8/19 15:00,MOTOR VEHICLE THEFT,STREET,FALSE,12,1,4/15/19 16:11
4/8/19 15:00,THEFT,DRIVEWAY - RESIDENTIAL,FALSE,22,19,4/15/19 16:11
4/8/19 15:00,THEFT,RESIDENTIAL YARD (FRONT/BACK),FALSE,9,15,4/15/19 16:11
4/8/19 15:00,THEFT,VEHICLE NON-COMMERCIAL,FALSE,3,20,4/15/19 16:11
4/8/19 15:00,ASSAULT,ALLEY,FALSE,19,47,4/15/19 16:11
4/8/19 15:00,BURGLARY,RESIDENCE,FALSE,3,5,4/15/19 16:11
4/8/19 15:00,OFFENSE INVOLVING CHILDREN,APARTMENT,FALSE,5,9,4/15/19 16:11
4/8/19 15:00,DECEPTIVE PRACTICE,OTHER,FALSE,1,42,4/21/19 16:00
4/8/19 15:01,ASSAULT,SMALL RETAIL STORE,FALSE,2,3,4/15/19 16:11
4/8/19 15:10,MOTOR VEHICLE THEFT,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,TRUE,16,41,5/14/19 16:05
4/8/19 15:13,PUBLIC PEACE VIOLATION,SIDEWALK,TRUE,6,17,4/15/19 16:11
4/8/19 15:13,BATTERY,RESIDENCE,TRUE,15,29,4/30/19 15:57
4/8/19 15:15,THEFT,GROCERY FOOD STORE,TRUE,10,28,4/15/19 16:11
4/8/19 15:15,DECEPTIVE PRACTICE,,FALSE,20,40,4/15/19 16:11
4/8/19 15:15,BATTERY,"SCHOOL, PRIVATE, BUILDING",FALSE,18,27,6/30/19 15:56
4/8/19 15:21,NARCOTICS,SIDEWALK,TRUE,15,37,4/15/19 16:11
4/8/19 15:21,THEFT,SMALL RETAIL STORE,FALSE,19,47,4/15/19 16:11
4/8/19 15:21,BATTERY,"SCHOOL, PUBLIC, BUILDING",FALSE,18,27,4/15/19 16:11
4/8/19 15:22,ROBBERY,SMALL RETAIL STORE,TRUE,14,32,5/1/19 16:21
4/8/19 15:23,BATTERY,SIDEWALK,FALSE,6,8,4/15/19 16:11
4/8/19 15:25,THEFT,DEPARTMENT STORE,FALSE,18,2,4/15/19 16:11
4/8/19 15:26,CRIMINAL DAMAGE,APARTMENT,FALSE,6,8,4/15/19 16:11
4/8/19 15:30,OTHER OFFENSE,RESIDENCE,FALSE,8,23,4/15/19 16:11
4/8/19 15:30,PUBLIC PEACE VIOLATION,SIDEWALK,TRUE,4,10,4/15/19 16:11
4/8/19 15:30,CRIMINAL DAMAGE,PARKING LOT/GARAGE(NON.RESID.),FALSE,9,16,4/15/19 16:11
4/8/19 15:30,THEFT,SPORTS ARENA/STADIUM,FALSE,19,44,4/15/19 16:11
4/8/19 15:30,NARCOTICS,HOSPITAL BUILDING/GROUNDS,TRUE,18,42,4/15/19 16:11
4/8/19 15:30,DECEPTIVE PRACTICE,RESTAURANT,FALSE,18,42,4/15/19 16:11
4/8/19 15:30,BATTERY,SIDEWALK,TRUE,3,20,4/15/19 16:11
4/8/19 15:30,THEFT,SIDEWALK,FALSE,17,35,4/15/19 16:11
4/8/19 15:30,BATTERY,ALLEY,FALSE,20,48,4/15/19 16:11
4/8/19 15:30,BURGLARY,RESIDENCE,FALSE,16,38,4/15/19 16:11
4/8/19 15:30,ASSAULT,RESIDENCE,FALSE,9,20,4/15/19 16:11
4/8/19 15:30,DECEPTIVE PRACTICE,RESIDENCE,FALSE,1,42,4/19/19 16:03
4/8/19 15:32,NARCOTICS,STREET,TRUE,25,26,4/15/19 16:11
4/8/19 15:32,THEFT,STREET,FALSE,16,30,4/15/19 16:11
4/8/19 15:45,BATTERY,STREET,FALSE,7,20,4/15/19 16:11
4/8/19 15:45,BATTERY,"SCHOOL, PUBLIC, BUILDING",FALSE,15,29,4/15/19 16:11
4/8/19 15:45,BATTERY,"SCHOOL, PRIVATE, GROUNDS",FALSE,20,46,4/17/19 16:13
4/8/19 15:50,NARCOTICS,SIDEWALK,TRUE,4,7,4/15/19 16:11
4/8/19 15:53,OTHER OFFENSE,DRUG STORE,TRUE,19,44,4/15/19 16:11
4/8/19 16:00,OTHER OFFENSE,STREET,TRUE,3,5,4/15/19 16:11
4/8/19 16:00,OTHER OFFENSE,STREET,FALSE,19,44,4/15/19 16:11
4/8/19 16:00,BATTERY,SIDEWALK,FALSE,25,36,4/15/19 16:11
4/8/19 16:00,CRIMINAL TRESPASS,VEHICLE NON-COMMERCIAL,TRUE,6,8,4/15/19 16:11
4/8/19 16:00,CRIMINAL DAMAGE,STREET,FALSE,9,11,4/15/19 16:11
4/8/19 16:00,MOTOR VEHICLE THEFT,STREET,FALSE,1,3,4/15/19 16:11
4/8/19 16:00,THEFT,VEHICLE NON-COMMERCIAL,FALSE,17,33,4/15/19 16:11
4/8/19 16:00,ASSAULT,LIBRARY,FALSE,4,7,4/15/19 16:11
4/8/19 16:00,DECEPTIVE PRACTICE,GAS STATION,FALSE,3,5,4/15/19 16:11
4/8/19 16:00,ASSAULT,SIDEWALK,FALSE,22,21,4/15/19 16:11
4/8/19 16:00,MOTOR VEHICLE THEFT,STREET,FALSE,7,6,4/15/19 16:11
4/8/19 16:00,DECEPTIVE PRACTICE,RESIDENCE,FALSE,15,29,5/1/19 16:21
4/8/19 16:01,ASSAULT,SIDEWALK,FALSE,22,21,4/15/19 16:11
4/8/19 16:02,CRIMINAL TRESPASS,"SCHOOL, PUBLIC, GROUNDS",FALSE,8,15,4/15/19 16:11
4/8/19 16:05,WEAPONS VIOLATION,STREET,TRUE,4,8,4/15/19 16:11
4/8/19 16:10,THEFT,RESIDENCE,FALSE,2,3,4/15/19 16:11
4/8/19 16:11,BATTERY,STREET,TRUE,1,42,4/15/19 16:11
4/8/19 16:15,THEFT,GAS STATION,FALSE,3,20,4/15/19 16:11
4/8/19 16:15,CRIMINAL DAMAGE,CTA BUS,FALSE,2,3,4/15/19 16:11
4/8/19 16:15,OTHER OFFENSE,RESIDENTIAL YARD (FRONT/BACK),FALSE,15,29,4/15/19 16:11
4/8/19 16:15,OTHER OFFENSE,RESIDENCE,FALSE,16,45,4/17/19 16:13
4/8/19 16:20,OTHER OFFENSE,RESIDENCE,FALSE,8,18,4/15/19 16:11
4/8/19 16:20,OTHER OFFENSE,OTHER,FALSE,16,38,4/15/19 16:11
4/8/19 16:24,THEFT,STREET,FALSE,11,27,4/15/19 16:11
4/8/19 16:25,ROBBERY,SIDEWALK,TRUE,10,22,6/7/19 15:58
4/8/19 16:25,OFFENSE INVOLVING CHILDREN,RESIDENCE PORCH/HALLWAY,FALSE,10,24,4/15/19 16:11
4/8/19 16:30,THEFT,RESTAURANT,FALSE,22,21,4/15/19 16:11
4/8/19 16:30,BATTERY,"SCHOOL, PUBLIC, BUILDING",FALSE,3,5,4/15/19 16:11
4/8/19 16:32,ASSAULT,SIDEWALK,FALSE,4,7,4/15/19 16:11
4/8/19 16:32,OTHER OFFENSE,APARTMENT,TRUE,24,40,4/15/19 16:11
4/8/19 16:35,THEFT,SMALL RETAIL STORE,FALSE,15,37,4/15/19 16:11
4/8/19 16:45,NARCOTICS,SIDEWALK,TRUE,25,27,4/15/19 16:11
4/8/19 16:45,BATTERY,"SCHOOL, PRIVATE, GROUNDS",FALSE,10,28,4/15/19 16:11
4/8/19 16:45,ASSAULT,RESIDENCE,FALSE,9,11,4/15/19 16:11
4/8/19 16:49,NARCOTICS,SIDEWALK,TRUE,4,7,4/15/19 16:11
4/8/19 16:50,CRIMINAL DAMAGE,OTHER,FALSE,2,3,4/15/19 16:11
4/8/19 16:50,ROBBERY,ALLEY,FALSE,3,7,4/15/19 16:11
4/8/19 16:50,BATTERY,STREET,FALSE,3,20,4/15/19 16:11
4/8/19 16:54,CRIMINAL TRESPASS,CHA PARKING LOT/GROUNDS,TRUE,1,3,4/15/19 16:11
4/8/19 16:57,NARCOTICS,STREET,TRUE,15,37,4/15/19 16:11
4/8/19 16:57,THEFT,APARTMENT,FALSE,12,26,4/25/19 15:56
4/8/19 17:00,CRIMINAL DAMAGE,APARTMENT,FALSE,3,5,4/15/19 16:11
4/8/19 17:00,BATTERY,OTHER,TRUE,5,34,4/22/19 16:06
4/8/19 17:00,CRIMINAL DAMAGE,APARTMENT,FALSE,3,7,4/15/19 16:11
4/8/19 17:00,CRIMINAL DAMAGE,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,FALSE,24,50,4/15/19 16:11
4/8/19 17:00,CRIMINAL DAMAGE,RESIDENCE PORCH/HALLWAY,FALSE,3,20,4/15/19 16:11
4/8/19 17:00,THEFT,STREET,FALSE,18,43,4/15/19 16:11
4/8/19 17:00,BATTERY,RESIDENCE,FALSE,7,6,4/15/19 16:11
4/8/19 17:00,ROBBERY,SIDEWALK,FALSE,1,42,4/15/19 16:11
4/8/19 17:00,OFFENSE INVOLVING CHILDREN,RESIDENCE,FALSE,7,6,6/7/19 15:58
4/8/19 17:00,OFFENSE INVOLVING CHILDREN,RESIDENTIAL YARD (FRONT/BACK),FALSE,7,16,4/15/19 16:11
4/8/19 17:00,BATTERY,SIDEWALK,FALSE,22,21,4/15/19 16:11
4/8/19 17:00,ASSAULT,RESIDENTIAL YARD (FRONT/BACK),FALSE,5,9,4/15/19 16:11
4/8/19 17:00,BATTERY,ALLEY,FALSE,25,26,4/15/19 16:11
4/8/19 17:00,THEFT,STREET,FALSE,17,35,4/15/19 16:11
4/8/19 17:00,DECEPTIVE PRACTICE,STREET,FALSE,18,42,4/19/19 16:03
4/8/19 17:00,THEFT,RESIDENCE PORCH/HALLWAY,FALSE,19,46,4/19/19 16:03
4/8/19 17:10,BATTERY,SIDEWALK,FALSE,3,5,4/15/19 16:11
4/8/19 17:10,BATTERY,STREET,TRUE,3,6,4/15/19 16:11
4/8/19 17:11,ASSAULT,STREET,TRUE,7,16,4/15/19 16:11
4/8/19 17:18,THEFT,SMALL RETAIL STORE,TRUE,7,17,4/15/19 16:11
4/8/19 17:20,BATTERY,PARK PROPERTY,FALSE,11,28,4/15/19 16:11
4/8/19 17:20,ASSAULT,ALLEY,FALSE,15,29,4/15/19 16:11
4/8/19 17:21,BATTERY,SIDEWALK,FALSE,1,42,4/15/19 16:11
4/8/19 17:26,BATTERY,STREET,FALSE,10,24,4/15/19 16:11
4/8/19 17:29,CRIMINAL DAMAGE,"SCHOOL, PUBLIC, GROUNDS",TRUE,7,6,4/15/19 16:11
4/8/19 17:30,THEFT,PARK PROPERTY,FALSE,8,17,4/15/19 16:11
4/8/19 17:30,THEFT,BAR OR TAVERN,FALSE,19,44,4/15/19 16:11
4/8/19 17:30,THEFT,DEPARTMENT STORE,FALSE,18,2,4/15/19 16:11
4/8/19 17:30,THEFT,STREET,FALSE,1,42,4/15/19 16:11
4/8/19 17:33,ASSAULT,STREET,FALSE,7,15,4/15/19 16:11
4/8/19 17:37,BATTERY,APARTMENT,TRUE,6,21,4/15/19 16:11
4/8/19 17:37,ASSAULT,RESIDENCE,FALSE,5,34,4/15/19 16:11
4/8/19 17:38,CRIMINAL DAMAGE,RESIDENCE,FALSE,8,13,4/15/19 16:11
4/8/19 17:39,BATTERY,RESIDENCE,FALSE,5,34,4/15/19 16:11
4/8/19 17:40,THEFT,CTA TRAIN,FALSE,18,2,4/15/19 16:11
4/8/19 17:40,DECEPTIVE PRACTICE,CTA TRAIN,FALSE,18,2,4/15/19 16:11
4/8/19 17:40,BATTERY,RESIDENCE,FALSE,6,8,4/15/19 16:11
4/8/19 17:40,BATTERY,STREET,FALSE,6,8,4/15/19 16:11
4/8/19 17:45,BATTERY,RESTAURANT,FALSE,5,34,4/15/19 16:11
4/8/19 17:45,THEFT,OTHER,FALSE,3,7,4/15/19 16:11
4/8/19 17:45,THEFT,RESIDENCE,FALSE,8,13,4/15/19 16:11
4/8/19 17:47,BATTERY,RESIDENCE,FALSE,3,7,4/15/19 16:11
4/8/19 17:48,BATTERY,RESIDENCE PORCH/HALLWAY,FALSE,7,6,4/15/19 16:11
4/8/19 17:48,THEFT,SMALL RETAIL STORE,FALSE,25,36,4/15/19 16:11
4/8/19 17:50,BATTERY,ALLEY,FALSE,3,7,4/15/19 16:11
4/8/19 17:51,CRIMINAL DAMAGE,RESIDENCE,FALSE,7,15,4/15/19 16:11
4/8/19 17:51,HOMICIDE,STREET,FALSE,8,16,6/20/20 15:48
4/8/19 17:52,OTHER OFFENSE,VEHICLE NON-COMMERCIAL,TRUE,3,20,4/15/19 16:11
4/8/19 17:56,BATTERY,APARTMENT,TRUE,7,16,7/18/19 16:10
4/8/19 17:59,NARCOTICS,SIDEWALK,TRUE,9,3,4/15/19 16:11
4/8/19 18:00,BATTERY,APARTMENT,FALSE,5,9,4/15/19 16:11
4/8/19 18:00,THEFT,"SCHOOL, PUBLIC, GROUNDS",FALSE,24,49,4/15/19 16:11
4/8/19 18:00,BURGLARY,APARTMENT,FALSE,14,2,4/15/19 16:11
4/8/19 18:00,CRIMINAL DAMAGE,APARTMENT,FALSE,3,7,4/15/19 16:11
4/8/19 18:00,THEFT,STREET,FALSE,18,43,4/15/19 16:11
4/8/19 18:00,THEFT,RESIDENTIAL YARD (FRONT/BACK),FALSE,2,20,4/15/19 16:11
4/8/19 18:00,THEFT,STREET,FALSE,3,20,4/15/19 16:11
4/8/19 18:00,THEFT,STREET,FALSE,3,7,4/15/19 16:11
4/8/19 18:00,THEFT,VEHICLE NON-COMMERCIAL,FALSE,12,11,4/15/19 16:11
4/8/19 18:00,CRIMINAL DAMAGE,PARK PROPERTY,FALSE,19,46,4/15/19 16:11
4/8/19 18:00,THEFT,DRUG STORE,FALSE,14,1,4/15/19 16:11
4/8/19 18:00,MOTOR VEHICLE THEFT,STREET,FALSE,20,48,4/15/19 16:11
4/8/19 18:00,THEFT,APARTMENT,FALSE,16,31,4/15/19 16:11
4/8/19 18:00,DECEPTIVE PRACTICE,RESIDENCE,FALSE,19,43,4/18/19 15:59
4/8/19 18:02,BATTERY,SIDEWALK,TRUE,19,44,4/26/19 16:03
4/8/19 18:02,NARCOTICS,STREET,TRUE,11,28,4/15/19 16:11
4/8/19 18:08,BATTERY,APARTMENT,TRUE,24,50,4/15/19 16:11
4/8/19 18:10,BATTERY,SIDEWALK,TRUE,19,44,4/15/19 16:11
4/8/19 18:10,OTHER OFFENSE,APARTMENT,FALSE,17,33,4/15/19 16:11
4/8/19 18:13,DECEPTIVE PRACTICE,OTHER,FALSE,19,43,4/24/19 16:24
4/8/19 18:15,CRIMINAL DAMAGE,STREET,FALSE,19,44,4/17/19 16:13
4/8/19 18:19,NARCOTICS,HOSPITAL BUILDING/GROUNDS,TRUE,4,7,4/15/19 16:11
4/8/19 18:20,BATTERY,STREET,TRUE,4,7,4/15/19 16:11
4/8/19 18:21,CRIMINAL DAMAGE,STREET,FALSE,2,20,4/15/19 16:11
4/8/19 18:23,INTERFERENCE WITH PUBLIC OFFICER,VEHICLE NON-COMMERCIAL,FALSE,11,28,4/15/19 16:11
4/8/19 18:24,BATTERY,STREET,TRUE,11,28,4/15/19 16:11
4/8/19 18:24,LIQUOR LAW VIOLATION,RESTAURANT,TRUE,19,44,4/17/19 16:13
4/8/19 18:25,OTHER OFFENSE,OTHER,FALSE,12,27,4/15/19 16:11
4/8/19 18:26,BATTERY,SIDEWALK,FALSE,17,35,4/15/19 16:11
4/8/19 18:27,NARCOTICS,STREET,TRUE,22,34,4/15/19 16:11
4/8/19 18:27,THEFT,SMALL RETAIL STORE,FALSE,19,47,4/15/19 16:11
4/8/19 18:30,ASSAULT,SIDEWALK,FALSE,16,36,4/15/19 16:11
4/8/19 18:30,CRIMINAL DAMAGE,STREET,FALSE,14,2,4/15/19 16:11
4/8/19 18:30,ASSAULT,RESIDENCE,FALSE,4,8,4/15/19 16:11
4/8/19 18:30,CRIMINAL DAMAGE,STREET,FALSE,9,12,4/15/19 16:11
4/8/19 18:30,CRIMINAL DAMAGE,RESIDENCE,FALSE,17,33,4/15/19 16:11
4/8/19 18:30,MOTOR VEHICLE THEFT,STREET,FALSE,2,5,4/15/19 16:11
4/8/19 18:30,DECEPTIVE PRACTICE,RESIDENCE,FALSE,20,40,4/15/19 16:11
4/8/19 18:30,MOTOR VEHICLE THEFT,STREET,FALSE,19,44,4/15/19 16:11
4/8/19 18:30,CRIMINAL TRESPASS,APARTMENT,FALSE,24,50,4/15/19 16:11
4/8/19 18:30,NARCOTICS,AIRPORT/AIRCRAFT,TRUE,8,23,8/26/20 15:49
4/8/19 18:34,CRIMINAL TRESPASS,SIDEWALK,TRUE,3,20,4/15/19 16:11
4/8/19 18:34,CRIMINAL TRESPASS,RESIDENCE PORCH/HALLWAY,FALSE,11,37,4/15/19 16:11
4/8/19 18:35,OFFENSE INVOLVING CHILDREN,APARTMENT,TRUE,25,29,5/13/19 16:06
4/8/19 18:35,THEFT,OTHER,FALSE,12,28,4/18/19 15:59
4/8/19 18:36,SEX OFFENSE,SIDEWALK,TRUE,9,12,6/21/19 15:58
4/8/19 18:36,THEFT,DEPARTMENT STORE,TRUE,1,42,4/15/19 16:11
4/8/19 18:45,BATTERY,SIDEWALK,FALSE,6,17,4/15/19 16:11
4/8/19 18:45,BATTERY,RESIDENCE,FALSE,17,39,4/15/19 16:11
4/8/19 18:45,THEFT,APARTMENT,FALSE,18,42,4/15/19 16:11
4/8/19 18:45,ASSAULT,STREET,FALSE,14,1,4/24/19 16:24
4/8/19 18:49,NARCOTICS,STREET,TRUE,6,17,4/15/19 16:11
4/8/19 18:50,NARCOTICS,SIDEWALK,TRUE,11,27,4/15/19 16:11
4/8/19 18:50,THEFT,STREET,FALSE,19,43,4/15/19 16:11
4/8/19 18:58,ASSAULT,APARTMENT,FALSE,2,3,4/15/19 16:11
4/8/19 19:00,THEFT,STREET,FALSE,11,28,4/15/19 16:11
4/8/19 19:00,DECEPTIVE PRACTICE,RESIDENCE,FALSE,14,32,4/15/19 16:11
4/8/19 19:00,ASSAULT,STREET,FALSE,5,9,4/15/19 16:11
4/8/19 19:00,THEFT,APARTMENT,FALSE,25,37,4/15/19 16:11
4/8/19 19:00,THEFT,DEPARTMENT STORE,TRUE,25,31,4/15/19 16:11
4/8/19 19:00,DECEPTIVE PRACTICE,OTHER,FALSE,1,11,4/15/19 16:11
4/8/19 19:00,BATTERY,PARK PROPERTY,FALSE,10,22,4/15/19 16:11
4/8/19 19:00,BATTERY,SIDEWALK,FALSE,1,11,4/15/19 16:11
4/8/19 19:00,CRIMINAL DAMAGE,DAY CARE CENTER,FALSE,22,34,4/15/19 16:11
4/8/19 19:00,CRIMINAL DAMAGE,STREET,FALSE,10,12,4/15/19 16:11
4/8/19 19:00,CRIMINAL DAMAGE,RESIDENCE,FALSE,15,29,4/15/19 16:11
4/8/19 19:00,ASSAULT,ALLEY,TRUE,19,46,6/18/19 16:07
4/8/19 19:00,THEFT,STREET,FALSE,4,10,4/15/19 16:11
4/8/19 19:00,THEFT,DRIVEWAY - RESIDENTIAL,FALSE,22,19,4/15/19 16:11
4/8/19 19:02,ASSAULT,STREET,FALSE,19,47,4/15/19 16:11
4/8/19 19:03,NARCOTICS,SIDEWALK,TRUE,8,14,4/15/19 16:11
4/8/19 19:03,OTHER OFFENSE,OTHER,FALSE,14,2,4/15/19 16:11
4/8/19 19:03,OTHER OFFENSE,OTHER,FALSE,18,2,10/2/19 16:13
4/8/19 19:05,ROBBERY,VEHICLE NON-COMMERCIAL,FALSE,17,33,4/28/19 15:59
4/8/19 19:09,NARCOTICS,SIDEWALK,TRUE,11,27,4/15/19 16:11
4/8/19 19:09,NARCOTICS,ALLEY,TRUE,19,46,4/15/19 16:11
4/8/19 19:10,ASSAULT,GROCERY FOOD STORE,FALSE,2,4,4/15/19 16:11
4/8/19 19:15,INTERFERENCE WITH PUBLIC OFFICER,SIDEWALK,TRUE,9,15,4/15/19 16:11
4/8/19 19:15,BATTERY,STREET,FALSE,15,37,4/15/19 16:11
4/8/19 19:18,NARCOTICS,STREET,TRUE,4,10,4/15/19 16:11
4/8/19 19:25,ASSAULT,STREET,FALSE,25,31,4/15/19 16:11
4/8/19 19:30,NARCOTICS,STREET,TRUE,2,3,4/15/19 16:11
4/8/19 19:30,INTERFERENCE WITH PUBLIC OFFICER,STREET,TRUE,17,35,4/15/19 16:11
4/8/19 19:38,ASSAULT,RESTAURANT,TRUE,1,42,4/15/19 16:11
4/8/19 19:40,THEFT,ALLEY,FALSE,5,9,4/15/19 16:11
4/8/19 19:40,THEFT,SIDEWALK,FALSE,11,24,4/15/19 16:11
4/8/19 19:45,CRIMINAL DAMAGE,RESIDENTIAL YARD (FRONT/BACK),TRUE,10,22,4/15/19 16:11
4/8/19 19:51,WEAPONS VIOLATION,STREET,FALSE,9,11,4/15/19 16:11
4/8/19 19:51,CRIMINAL DAMAGE,STREET,FALSE,9,11,4/17/19 16:13
4/8/19 19:52,OTHER OFFENSE,RESIDENCE PORCH/HALLWAY,FALSE,25,35,4/15/19 16:11
4/8/19 19:55,CRIMINAL DAMAGE,STREET,FALSE,19,44,4/15/19 16:11
4/8/19 19:57,OTHER OFFENSE,STREET,TRUE,6,8,4/15/19 16:11
4/8/19 19:59,BATTERY,RESIDENCE,TRUE,22,34,4/17/19 16:13
4/8/19 20:00,ASSAULT,RESIDENCE,FALSE,11,27,4/15/19 16:11
4/8/19 20:00,ASSAULT,RESIDENCE,FALSE,11,28,4/15/19 16:11
4/8/19 20:00,THEFT,APARTMENT,FALSE,3,20,4/15/19 16:11
4/8/19 20:00,CRIMINAL TRESPASS,RESIDENTIAL YARD (FRONT/BACK),FALSE,22,19,4/15/19 16:11
4/8/19 20:02,WEAPONS VIOLATION,STREET,FALSE,12,26,4/15/19 16:11
4/8/19 20:09,NARCOTICS,STREET,TRUE,4,8,4/15/19 16:11
4/8/19 20:12,BATTERY,BAR OR TAVERN,TRUE,19,44,4/15/19 16:11
4/8/19 20:15,CRIMINAL DAMAGE,STREET,FALSE,3,5,4/15/19 16:11
4/8/19 20:15,ROBBERY,SIDEWALK,FALSE,22,21,4/15/19 16:11
4/8/19 20:15,DECEPTIVE PRACTICE,SIDEWALK,FALSE,3,6,4/15/19 16:11
4/8/19 20:16,OTHER OFFENSE,RESIDENCE,FALSE,24,50,4/15/19 16:11
4/8/19 20:18,NARCOTICS,STREET,TRUE,6,8,4/15/19 16:11
4/8/19 20:20,THEFT,SMALL RETAIL STORE,FALSE,8,13,4/15/19 16:11
4/8/19 20:20,CRIMINAL DAMAGE,APARTMENT,FALSE,10,24,4/15/19 16:11
4/8/19 20:25,WEAPONS VIOLATION,STREET,TRUE,12,26,4/15/19 16:11
4/8/19 20:30,MOTOR VEHICLE THEFT,STREET,FALSE,7,16,4/15/19 16:11
4/8/19 20:30,CRIMINAL DAMAGE,STREET,FALSE,7,15,4/15/19 16:11
4/8/19 20:30,CRIMINAL DAMAGE,RESIDENTIAL YARD (FRONT/BACK),FALSE,4,8,4/15/19 16:11
4/8/19 20:30,BURGLARY,APARTMENT,FALSE,14,1,4/15/19 16:11
4/8/19 20:36,BATTERY,APARTMENT,FALSE,11,28,4/15/19 16:11
4/8/19 20:40,THEFT,SMALL RETAIL STORE,TRUE,17,33,4/15/19 16:11
4/8/19 20:40,BATTERY,APARTMENT,TRUE,24,50,4/15/19 16:11
4/8/19 20:43,DECEPTIVE PRACTICE,SIDEWALK,TRUE,5,9,4/15/19 16:11
4/8/19 20:44,WEAPONS VIOLATION,ALLEY,FALSE,14,2,4/15/19 16:11
4/8/19 20:45,NARCOTICS,ALLEY,TRUE,11,24,4/15/19 16:11
4/8/19 20:45,CRIMINAL TRESPASS,AIRPORT EXTERIOR - SECURE AREA,TRUE,8,23,4/15/19 16:11
4/8/19 20:45,THEFT,STREET,FALSE,17,35,4/15/19 16:11
4/8/19 20:55,BATTERY,RESIDENCE,TRUE,8,18,4/15/19 16:11
4/8/19 20:55,CRIMINAL TRESPASS,RESIDENTIAL YARD (FRONT/BACK),FALSE,16,45,4/15/19 16:11
4/8/19 20:57,BATTERY,RESIDENCE,TRUE,5,34,4/28/19 15:59
4/8/19 20:57,BATTERY,APARTMENT,TRUE,4,8,4/15/19 16:11
4/8/19 21:00,THEFT,STREET,FALSE,3,20,4/15/19 16:11
4/8/19 21:00,ASSAULT,SMALL RETAIL STORE,FALSE,22,19,4/15/19 16:11
4/8/19 21:00,THEFT,RESTAURANT,FALSE,1,42,4/15/19 16:11
4/8/19 21:00,THEFT,RESIDENCE,FALSE,4,8,4/15/19 16:11
4/8/19 21:00,MOTOR VEHICLE THEFT,STREET,FALSE,24,50,4/15/19 16:11
4/8/19 21:00,THEFT,RESIDENCE,FALSE,4,10,4/15/19 16:11
4/8/19 21:00,BATTERY,RESIDENCE,FALSE,12,27,4/15/19 16:11
4/8/19 21:00,MOTOR VEHICLE THEFT,STREET,FALSE,14,1,4/15/19 16:11
4/8/19 21:00,MOTOR VEHICLE THEFT,STREET,FALSE,24,49,4/15/19 16:11
4/8/19 21:00,BATTERY,APARTMENT,FALSE,24,49,4/15/19 16:11
4/8/19 21:00,OFFENSE INVOLVING CHILDREN,RESIDENCE,FALSE,5,9,4/15/19 16:11
4/8/19 21:00,BATTERY,RESIDENCE,FALSE,20,40,4/15/19 16:11
4/8/19 21:00,MOTOR VEHICLE THEFT,STREET,FALSE,5,34,4/15/19 16:11
4/8/19 21:00,DECEPTIVE PRACTICE,RESIDENCE,FALSE,19,46,4/18/19 15:59
4/8/19 21:00,CRIMINAL SEXUAL ASSAULT,RESIDENCE - YARD (FRONT / BACK),TRUE,24,49,6/16/20 15:49
4/8/19 21:04,BURGLARY,RESIDENCE,FALSE,25,30,4/15/19 16:11
4/8/19 21:06,CRIMINAL DAMAGE,CONVENIENCE STORE,FALSE,17,33,4/15/19 16:11
4/8/19 21:10,MOTOR VEHICLE THEFT,STREET,FALSE,19,43,4/15/19 16:11
4/8/19 21:15,MOTOR VEHICLE THEFT,STREET,FALSE,19,44,4/15/19 16:11
4/8/19 21:16,WEAPONS VIOLATION,RESIDENCE,TRUE,15,24,4/15/19 16:11
4/8/19 21:17,WEAPONS VIOLATION,PARK PROPERTY,TRUE,9,20,4/15/19 16:11
4/8/19 21:30,ASSAULT,STREET,FALSE,16,38,4/15/19 16:11
4/8/19 21:30,CRIMINAL TRESPASS,RESIDENCE PORCH/HALLWAY,TRUE,4,7,4/15/19 16:11
4/8/19 21:30,ROBBERY,CTA PLATFORM,TRUE,2,3,4/27/19 15:59
4/8/19 21:30,MOTOR VEHICLE THEFT,STREET,FALSE,9,14,4/15/19 16:11
4/8/19 21:30,OFFENSE INVOLVING CHILDREN,APARTMENT,TRUE,18,27,4/29/19 16:10
4/8/19 21:30,BATTERY,STREET,FALSE,16,45,4/15/19 16:11
4/8/19 21:30,BATTERY,SMALL RETAIL STORE,FALSE,14,1,4/15/19 16:11
4/8/19 21:33,OTHER OFFENSE,STREET,TRUE,4,8,4/15/19 16:11
4/8/19 21:35,CRIMINAL TRESPASS,STREET,TRUE,6,6,4/15/19 16:11
4/8/19 21:39,CRIMINAL TRESPASS,GAS STATION,TRUE,5,9,4/15/19 16:11
4/8/19 21:41,ASSAULT,CHA PARKING LOT/GROUNDS,FALSE,2,4,4/15/19 16:11
4/8/19 21:41,CRIMINAL DAMAGE,STREET,FALSE,9,20,4/15/19 16:11
4/8/19 21:45,BATTERY,APARTMENT,FALSE,1,4,4/15/19 16:11
4/8/19 21:45,BATTERY,APARTMENT,FALSE,15,29,4/15/19 16:11
